packageNum_Ana,patlama1,patlama2,Irtifa_basinc_Ana,GPSIrtifa_Ana,basinc_Ana,X_jiro,Y_jiro,Z_jiro,X_ivme,Y_ivme,Z_ivme,Aci_Ana,GPSe_Ana,GPSb_Ana,GPSSatNum_ana,packageNum_Gorev,GPSIrtifa_Gorev,sicaklik_Gorev,nem_Gorev,basinc_Gorev,GPSe_Gorev,GPSb_Gorev,GPSSatNum_Gorev
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,3,0.000000,30.068634,28.935270,90909.000000,0.000000,0.000000,0
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
152,0,0,910.982055,0.000000,908.500000,354.312500,-1.187500,-3.562500,-0.610000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,4,0.000000,30.071466,28.941228,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,5,0.000000,30.074924,28.935804,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,5,0.000000,30.074924,28.935804,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,5,0.000000,30.074924,28.935804,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,5,0.000000,30.074924,28.935804,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
153,0,0,910.982055,0.000000,908.510009,354.312500,-1.187500,-3.562500,0.000000,0.000000,0.000000,-1.187500,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,6,0.000000,30.078699,28.924695,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,7,0.000000,30.082473,28.913578,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,7,0.000000,30.082473,28.913578,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,7,0.000000,30.082473,28.913578,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,7,0.000000,30.082473,28.913578,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,7,0.000000,30.082473,28.913578,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
154,0,0,910.892211,0.000000,908.510009,356.562500,-1.125000,-3.562500,0.000000,0.000000,0.000000,-1.125000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,8,0.000000,30.084987,28.919511,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
155,0,0,910.892211,0.000000,908.520019,11.625000,-0.875000,-3.375000,-0.690000,-0.010000,-0.010000,-0.875000,0.000000,0.000000,0,9,0.000000,30.084674,28.936639,90909.000000,0.000000,0.000000,0
Begin157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,0,0.000000,ovf,ovf,-0.000000,0.000000,0.000000,0
Begin157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,0,0.000000,ovf,ovf,-0.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,14,0.000000,30.083730,28.993757,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,14,0.000000,30.083730,28.993757,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,14,0.000000,30.083730,28.993757,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,14,0.000000,30.083730,28.993757,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,14,0.000000,30.083730,28.993757,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,16,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,17,0.000000,30.082157,29.010787,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,18,0.000000,30.079013,29.016237,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
157,0,0,ovf,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0,20,0.000000,30.081842,28.987876,90910.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,21,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,21,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,21,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,21,0.000000,30.083103,29.010866,90909.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
167,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.360000,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,22,0.000000,30.084987,29.005304,90910.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
168,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.580000,9.390001,0.220000,-1.187500,0.000000,0.000000,0,23,0.000000,30.078069,28.998992,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,24,0.000000,30.078069,28.976108,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,24,0.000000,30.078069,28.976108,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,24,0.000000,30.078069,28.976108,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,24,0.000000,30.078069,28.976108,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,24,0.000000,30.078069,28.976108,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
169,0,0,3263.012695,0.000000,678.000000,8.937500,-1.187500,-3.437500,-0.570000,9.340001,0.210000,-1.187500,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
170,0,0,3263.012695,0.000000,678.000000,8.062500,-1.375000,-3.250000,-0.480000,9.360000,0.200000,-1.375000,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
170,0,0,3263.012695,0.000000,678.000000,8.062500,-1.375000,-3.250000,-0.480000,9.360000,0.200000,-1.375000,0.000000,0.000000,0,25,0.000000,30.079956,28.976274,90911.000000,0.000000,0.000000,0
170,0,0,3263.012695,0.000000,678.000000,8.062500,-1.375000,-3.250000,-0.480000,9.360000,0.200000,-1.375000,0.000000,0.000000,0,26,0.000000,30.071466,28.969827,90911.000000,0.000000,0.000000,0
170,0,0,3263.012695,0.000000,678.000000,8.062500,-1.375000,-3.250000,-0.480000,9.360000,0.200000,-1.375000,0.000000,0.000000,0,26,0.000000,30.071466,28.969827,90911.000000,0.000000,0.000000,0
